,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score
173,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
174,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
175,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
176,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
177,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
178,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
179,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
180,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
181,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
182,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 100, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
183,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 100, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
184,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 100, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
185,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 100, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
186,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 100, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
187,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 100, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
188,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 1000, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
189,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 1000, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
190,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 1000, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
191,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 1000, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
192,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 1000, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
193,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 1000, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
194,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10000, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
195,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10000, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
196,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10000, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
197,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10000, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
198,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10000, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
199,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 10000, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
200,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
201,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
202,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
203,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
204,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
205,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
206,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
207,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
208,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
209,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
210,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
211,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
212,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
213,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
214,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
215,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
216,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
217,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
218,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
219,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
220,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
221,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
222,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
223,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
224,"{'C': 10, 'kernel': 'rbf', 'gamma': 10, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
225,"{'C': 10, 'kernel': 'rbf', 'gamma': 10, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
226,"{'C': 10, 'kernel': 'rbf', 'gamma': 10, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
227,"{'C': 10, 'kernel': 'rbf', 'gamma': 10, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
228,"{'C': 10, 'kernel': 'rbf', 'gamma': 10, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
229,"{'C': 10, 'kernel': 'rbf', 'gamma': 10, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
230,"{'C': 10, 'kernel': 'rbf', 'gamma': 100, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
231,"{'C': 10, 'kernel': 'rbf', 'gamma': 100, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
232,"{'C': 10, 'kernel': 'rbf', 'gamma': 100, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
233,"{'C': 10, 'kernel': 'rbf', 'gamma': 100, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
234,"{'C': 10, 'kernel': 'rbf', 'gamma': 100, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
235,"{'C': 10, 'kernel': 'rbf', 'gamma': 100, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
236,"{'C': 10, 'kernel': 'rbf', 'gamma': 1000, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
237,"{'C': 10, 'kernel': 'rbf', 'gamma': 1000, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
238,"{'C': 10, 'kernel': 'rbf', 'gamma': 1000, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
239,"{'C': 10, 'kernel': 'rbf', 'gamma': 1000, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
240,"{'C': 10, 'kernel': 'rbf', 'gamma': 1000, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
241,"{'C': 10, 'kernel': 'rbf', 'gamma': 1000, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
242,"{'C': 10, 'kernel': 'rbf', 'gamma': 10000, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
243,"{'C': 10, 'kernel': 'rbf', 'gamma': 10000, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
244,"{'C': 10, 'kernel': 'rbf', 'gamma': 10000, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
245,"{'C': 10, 'kernel': 'rbf', 'gamma': 10000, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
246,"{'C': 10, 'kernel': 'rbf', 'gamma': 10000, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
247,"{'C': 10, 'kernel': 'rbf', 'gamma': 10000, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
248,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
249,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
250,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
251,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
252,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
253,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
254,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
255,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
256,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
257,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
258,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
259,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
260,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
261,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
262,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
263,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
264,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
265,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
266,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
267,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
268,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
269,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
270,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
271,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
272,"{'C': 100, 'kernel': 'rbf', 'gamma': 10, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
273,"{'C': 100, 'kernel': 'rbf', 'gamma': 10, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
274,"{'C': 100, 'kernel': 'rbf', 'gamma': 10, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
275,"{'C': 100, 'kernel': 'rbf', 'gamma': 10, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
276,"{'C': 100, 'kernel': 'rbf', 'gamma': 10, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
277,"{'C': 100, 'kernel': 'rbf', 'gamma': 10, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
278,"{'C': 100, 'kernel': 'rbf', 'gamma': 100, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
279,"{'C': 100, 'kernel': 'rbf', 'gamma': 100, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
280,"{'C': 100, 'kernel': 'rbf', 'gamma': 100, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
281,"{'C': 100, 'kernel': 'rbf', 'gamma': 100, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
282,"{'C': 100, 'kernel': 'rbf', 'gamma': 100, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
283,"{'C': 100, 'kernel': 'rbf', 'gamma': 100, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
284,"{'C': 100, 'kernel': 'rbf', 'gamma': 1000, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
285,"{'C': 100, 'kernel': 'rbf', 'gamma': 1000, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
286,"{'C': 100, 'kernel': 'rbf', 'gamma': 1000, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
287,"{'C': 100, 'kernel': 'rbf', 'gamma': 1000, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
288,"{'C': 100, 'kernel': 'rbf', 'gamma': 1000, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
289,"{'C': 100, 'kernel': 'rbf', 'gamma': 1000, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
290,"{'C': 100, 'kernel': 'rbf', 'gamma': 10000, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
291,"{'C': 100, 'kernel': 'rbf', 'gamma': 10000, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
292,"{'C': 100, 'kernel': 'rbf', 'gamma': 10000, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
293,"{'C': 100, 'kernel': 'rbf', 'gamma': 10000, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
294,"{'C': 100, 'kernel': 'rbf', 'gamma': 10000, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
295,"{'C': 100, 'kernel': 'rbf', 'gamma': 10000, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
296,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
297,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
298,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
299,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
300,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
301,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
302,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
303,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
304,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
305,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
306,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
307,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
308,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
309,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
310,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
311,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
312,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
313,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.01, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
314,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
315,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
316,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
317,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
318,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
319,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
320,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
321,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
322,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
323,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
324,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
325,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
326,"{'C': 1000, 'kernel': 'rbf', 'gamma': 100, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
327,"{'C': 1000, 'kernel': 'rbf', 'gamma': 100, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
328,"{'C': 1000, 'kernel': 'rbf', 'gamma': 100, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
329,"{'C': 1000, 'kernel': 'rbf', 'gamma': 100, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
330,"{'C': 1000, 'kernel': 'rbf', 'gamma': 100, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
331,"{'C': 1000, 'kernel': 'rbf', 'gamma': 100, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
332,"{'C': 1000, 'kernel': 'rbf', 'gamma': 1000, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
333,"{'C': 1000, 'kernel': 'rbf', 'gamma': 1000, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
334,"{'C': 1000, 'kernel': 'rbf', 'gamma': 1000, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
335,"{'C': 1000, 'kernel': 'rbf', 'gamma': 1000, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
336,"{'C': 1000, 'kernel': 'rbf', 'gamma': 1000, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
337,"{'C': 1000, 'kernel': 'rbf', 'gamma': 1000, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
338,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10000, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
339,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10000, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
340,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10000, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
341,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10000, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
342,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10000, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
343,"{'C': 1000, 'kernel': 'rbf', 'gamma': 10000, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
344,"{'C': 10000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
345,"{'C': 10000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
346,"{'C': 10000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 4}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
347,"{'C': 10000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 5}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
348,"{'C': 10000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 10}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
349,"{'C': 10000, 'kernel': 'rbf', 'gamma': 0.0001, 'degree': 50}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
350,"{'C': 10000, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
351,"{'C': 10000, 'kernel': 'rbf', 'gamma': 0.001, 'degree': 3}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766
